country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
CAN,Canada,Brandywine Creek Small Hydro,8,49.9783,-123.1417,Hydro,,,,,Rockford Energy Corp,,Natural Resources Canada,25.68
CAN,Canada,Brazeau,355,52.9101,-115.3754,Hydro,,,,,TransAlta (100%),,Natural Resources Canada,1144.01
CAN,Canada,Breen 2,10,42.9854,-80.9604,Solar,,,,,Met Fiera Solar Breen 2 LP,,Natural Resources Canada,13.83
CAN,Canada,Brenton Community Wind Project,2,43.974,-66.0826,Wind,,,,,Scotian Wind Fields,,Natural Resources Canada,
CAN,Canada,Bridge River 1,180,50.7299,-122.24,Hydro,,,,,BC Hydro,,Natural Resources Canada,403.61
CAN,Canada,Bridge River 2,298,50.7231,-122.2434,Hydro,,,,,,,Natural Resources Canada,529.89
CAN,Canada,Brighton Beach,541.3,42.2798,-83.0946,Gas,,,,,Shell Energy North America (Canada) Inc,,Natural Resources Canada,
CAN,Canada,Brilliant,140,49.3249,-117.6207,Hydro,,,,,Columbia Power (50%) / Columbia Basin Trust (50%),,Natural Resources Canada,680.21
CAN,Canada,Brilliant Expansion 1,120,49.3231,-117.6198,Hydro,,,,,Columbia Power (50%) / Columbia Basin Trust (50%),,Natural Resources Canada,583.03
CAN,Canada,Brisay,469,54.4491,-70.5121,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,1441.09
CAN,Canada,Britannia LFG,5.5,43.6067,-79.6972,Biomass,,,,,Region of Peel,,Natural Resources Canada,
CAN,Canada,Brockville 1,10,44.6329,-75.6982,Solar,,,,,TransCanada Energy Ltd,,Natural Resources Canada,14.39
CAN,Canada,Brockville 2,9,44.6301,-75.8033,Solar,,,,,TransCanada Energy Ltd,,Natural Resources Canada,12.96
CAN,Canada,Brockville Solar,10,44.5939,-75.7354,Solar,,,,,Brockville Solar Inc,,Natural Resources Canada,14.39
CAN,Canada,Brompton Biomass Cogeneration,26,45.4807,-71.9524,Biomass,,,,,Kruger Energy,,Natural Resources Canada,
CAN,Canada,Brooklyn Energy Centre,30,44.0515,-64.6956,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Brooks,13,50.577,-111.866,Solar,,,,,,,Wiki-Solar,18.76
CAN,Canada,Brown Lake,7.2,54.0273,-129.8437,Hydro,,,,,Innergex Inc,,Natural Resources Canada,26.24
CAN,Canada,Bruce A,3220,44.3391,-81.5747,Nuclear,,,,,Bruce Power LP,,Natural Resources Canada,
CAN,Canada,Bruce B,3390,44.319,-81.6027,Nuclear,,,,,Bruce Power LP,,Natural Resources Canada,
CAN,Canada,Bryson,56,45.6611,-76.6318,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,133.01
CAN,Canada,Buchans,1.8,48.822,-56.8314,Hydro,,,,,,,Natural Resources Canada,5.39
CAN,Canada,Buckingham,11.2,45.5895,-75.4223,Hydro,,,,,Fiducie Boralex Énergie/Boralex Inc,,Natural Resources Canada,52.47
CAN,Canada,Bull Creek,29.2,52.5091,-110.0831,Wind,,,,,Bluearth Renewables,,Natural Resources Canada,
CAN,Canada,Burk's Falls,1.1,45.6198,-79.4118,Hydro,,,,,Bracebridge Generation Limited,,Natural Resources Canada,4.93
CAN,Canada,Burns Bog LFG,8,49.0977,-123.0159,Biomass,,,,,VF Clean Energy,,Natural Resources Canada,
CAN,Canada,Burnside,132,44.7148,-63.61,Oil,,,,,,,Natural Resources Canada,
CAN,Canada,Burrard,950,49.2988,-122.8906,Gas,,,,,BC Hydro,,Natural Resources Canada,
CAN,Canada,Burritts Rapids,7,44.9778,-75.8198,Solar,,,,,TransCanada Energy Ltd,,Natural Resources Canada,9.77
CAN,Canada,Béarn Sawmill,7,47.2847,-79.3356,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Bécancour,507,46.3675,-72.4037,Gas,,,,,TransCanada Energy Ltd,,Natural Resources Canada,
CAN,Canada,Bécancour (HQ),411,46.3919,-72.3523,Gas,,,,,Hydro-Québec,,Natural Resources Canada,
CAN,Canada,Bésy,18.4,48.4403,-71.2467,Hydro,,,,,Hydro Saguenay,,Natural Resources Canada,113.38
CAN,Canada,Cache Creek LFG,5,50.7873,-121.3197,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Calabogie,5,45.3047,-76.7087,Hydro,,,,,,,Natural Resources Canada,26.36
CAN,Canada,Calgary Energy Centre,300,51.1805,-113.9373,Gas,,,,,Calpine,,Natural Resources Canada,
CAN,Canada,Calm Lake,8.8,48.7937,-92.154,Hydro,,,,,H2O Power LP,,Natural Resources Canada,38.4
CAN,Canada,Calstock,38,49.7456,-84.0736,Biomass,,,,,Atlantic Power Corp,,Natural Resources Canada,
CAN,Canada,Cameron Falls - BRP,4.2,46.2822,-82.1493,Hydro,,,,,,,Natural Resources Canada,16.51
CAN,Canada,Cameron Falls - OPG,92,49.1536,-88.3457,Hydro,,,,,,,Natural Resources Canada,434.62
CAN,Canada,Camp Three Rapids,5.5,49.2964,-82.5373,Hydro,,,,,Amik-Ctr Hydrokap LP,,Natural Resources Canada,24.56
CAN,Canada,Campbellford,2,44.3351,-77.7725,Hydro,,,,,Campbellford-Seymour Electric Generation Inc,,Natural Resources Canada,10.12
CAN,Canada,Canoe Creek Hydro,6,49.1769,-125.3956,Hydro,,,,,,,Natural Resources Canada,11.76
CAN,Canada,Cap-aux-Meules,66,47.3745,-61.8858,Oil,,,,1952,Hydro Quebec,,GEODB,
CAN,Canada,Cape Broyle,6.3,47.0959,-52.9372,Hydro,,,,,,,Natural Resources Canada,14.9
CAN,Canada,Cape Scott,99,50.789,-128.0033,Wind,,,,,Gdf Suez Canada (40%) / Mitsui (30%) / Fiera Axium (30%),,Natural Resources Canada,
CAN,Canada,Cardinal,156.3,44.7846,-75.3779,Gas,,,,,Cardinal Power LP,,Natural Resources Canada,
CAN,Canada,Cariboo Pulp & Paper  Company,61,52.997,-122.4853,Biomass,,,,,Daishowa-Marubeni International Ltd (Dmi) & West Fraser Mills Ltd (50/50),,Natural Resources Canada,
CAN,Canada,Caribou,99,47.5071,-66.4135,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Caribou Falls,91,50.2625,-94.9744,Hydro,,,,,,,Natural Resources Canada,461.39
CAN,Canada,Carillon,753,45.5687,-74.383,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,4454.47
CAN,Canada,Carleton,109.5,48.2065,-66.139,Wind,,,,,Innergex Inc (38%),,Natural Resources Canada,
CAN,Canada,Carmichael,20,49.1458,-82.0308,Hydro,,,,,,,Natural Resources Canada,85.79
CAN,Canada,Carseland,80,50.8466,-113.5816,Gas,,,,2001,TransCanada,,GEODB,
CAN,Canada,Cascade,36,51.2002,-115.5021,Hydro,,,,,TransAlta (100%),,Natural Resources Canada,124.08
CAN,Canada,Cascade Street,1.2,45.3504,-80.0267,Hydro,,,,,Bracebridge Generation Limited,,Natural Resources Canada,4.28
CAN,Canada,Castle Creek,6,53.1092,-120.1942,Hydro,,,,,Castle Mountain Hydro Ltd,,Natural Resources Canada,18.69
CAN,Canada,Castle River,39.5,49.516,-114.0276,Wind,,,,,Vision Quest (TransAlta),,Natural Resources Canada,
CAN,Canada,Castle Rock Ridge,75.9,49.5561,-113.963,Wind,,,,,Enel,,Natural Resources Canada,
CAN,Canada,Cat Arm,127,50.0258,-56.765,Hydro,,,,,,,Natural Resources Canada,354.22
CAN,Canada,Catalyst Paper Crofton,38,48.8757,-123.65,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Catalyst Paper Port Alberni,17,49.2474,-124.8112,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Cavalier,120,51.0056,-113.1716,Gas,,,,,Encana,,Natural Resources Canada,
CAN,Canada,Cedar Point,100,43.0828,-82.0528,Wind,,,,,Cedar Point II LP,,Natural Resources Canada,
CAN,Canada,Cedar Road LFG,1.4,49.1184,-123.8964,Biomass,,,,,Cedar Road LFG Inc,,Natural Resources Canada,
CAN,Canada,Centennial,149.4,50.1621,-107.4579,Wind,,,,,Saskatchewan Power Corp,,Natural Resources Canada,
CAN,Canada,Centrale Hydro-Canyon Saint-Joachim,23.2,47.072,-70.877,Hydro,,,,,Société Hydro-Canyon Saint-Joachim Inc,,Natural Resources Canada,81.95
CAN,Canada,Centrale Lefrançois,7.9,46.4235,-72.9684,Hydro,,,,,Innergex Inc,,Natural Resources Canada,28.45
CAN,Canada,Centrale Val-Jalbert,16,48.4334,-72.1672,Hydro,,,,,Énergie Hydroélectrique Ouiatchouan (Société en Commandite),,Natural Resources Canada,61.47
CAN,Canada,Centrale de La Courbe du Sault,25,50.3135,-64.9098,Hydro,,,,,Société D’énergie Rivière Sheldrake Inc,,Natural Resources Canada,94.66
CAN,Canada,Chapais,28,49.7709,-74.8568,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Chapleau Cogeneration,7.2,47.8431,-83.428,Biomass,,,,,Tembec Inc,,Natural Resources Canada,
CAN,Canada,Charlot River,10,59.6123,-109.1129,Hydro,,,,,Saskatchewan Power Corp,,Natural Resources Canada,22.76
CAN,Canada,Charlottetown Thermal Generating Station,109,46.2383,-63.1182,Oil,,,,,Maritime Electric Co Ltd,,Natural Resources Canada,
CAN,Canada,Charlottetown Thermal Generating Station,62,46.2384,-63.1181,Oil,,,,1955,Maritime Electric,,WRI,
CAN,Canada,Charlottetown Thermal Generating Station,50,46.2384,-63.1181,Oil,,,,2005,Maritime Electric,,WRI,
CAN,Canada,Chatham,101.2,42.2065,-82.3226,Wind,,,,,Kruger Energy Chatham LP,,Natural Resources Canada,
CAN,Canada,Chats Fall / Chute-des-Chats,192,45.4752,-76.2382,Hydro,,,,,Ontario Power Generation/Hydro-Electric Power Commission of Ontario,,Natural Resources Canada,481.36
CAN,Canada,Chaudiere 2,8.4,45.4191,-75.7139,Hydro,,,,,Energy Ottawa Inc,,Natural Resources Canada,45.25
CAN,Canada,Chaudiere 4,9.3,45.4204,-75.7149,Hydro,,,,,Energy Ottawa Inc,,Natural Resources Canada,50.1
CAN,Canada,Cheakamus,158,49.9337,-123.291,Hydro,,,,,BC Hydro,,Natural Resources Canada,483.16
CAN,Canada,Chebucto Pockwock,10,44.7707,-63.8379,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Chelsea,152,45.5125,-75.7775,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,685.58
CAN,Canada,Chenaux,144,45.5838,-76.6738,Hydro,,,,,Ontario Power Generation (OPG),,Natural Resources Canada,862.04
CAN,Canada,Chetwynd,12,55.7235,-121.565,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Chiblow Lake,1.7,46.3126,-83.0655,Hydro,,,,,1149377 Ontario Limited,,Natural Resources Canada,3.46
CAN,Canada,Chicoutimi,8.2,48.4262,-71.0763,Hydro,,,,,Hydro Saguenay,,Natural Resources Canada,35.71
CAN,Canada,Chin Chute,30,49.6933,-112.3292,Wind,,,,,Suncor / EHN/ Enbridge,,Natural Resources Canada,
CAN,Canada,Chin Hydro Plant,11,49.6756,-112.3446,Hydro,,,,,,,Natural Resources Canada,24.55
CAN,Canada,China Creek,6.5,49.1856,-124.7395,Hydro,,,,,Synex (12.5%) / Hupacasath & Ucluelet  First Nations & the City of Port Alberni (87.5%),,Natural Resources Canada,24.87
CAN,Canada,Christina Lake,179,55.665,-110.7185,Gas,,,,,MEG Energy,,Natural Resources Canada,
CAN,Canada,Churchill Falls,5428,53.5294,-63.9651,Hydro,,,,,,,Natural Resources Canada,22385.04
CAN,Canada,Chute,3,47.84,-80.4486,Hydro,,,,,Hydro-Electric Power Commission of Ontario,,Natural Resources Canada,13.1
CAN,Canada,Chute Garneau,5.3,48.3864,-71.1289,Hydro,,,,,Ville de Saguenay /Hydro-Jonquière,,Natural Resources Canada,23.02
CAN,Canada,Chute-Allard,62,47.8929,-73.7183,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,302.16
CAN,Canada,Chute-Bell,10,45.774,-74.6844,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,51.53
CAN,Canada,Chute-Blanche,1.4,48.8425,-72.0661,Hydro,,,,,Hydro-Morin (Société en Nom Collectif),,Natural Resources Canada,5.28
CAN,Canada,Chute-Burroughs,1.6,45.1463,-72.0186,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,3.4
CAN,Canada,Chute-Hemmings,29,45.8632,-72.4502,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,130.97
CAN,Canada,Chute-aux-Galets,13.6,48.6511,-71.2034,Hydro,,,,,Hydro Saguenay,,Natural Resources Canada,62.31
CAN,Canada,Chute-des-Passes,854.4,49.8374,-71.1665,Hydro,,,,,Rio Tinto Alcan,,Natural Resources Canada,3009.77
CAN,Canada,Chute-du-Diable,305.8,48.7807,-71.6974,Hydro,,,,,Rio Tinto Alcan,,Natural Resources Canada,1255.42
CAN,Canada,Chute-à-Caron,224,48.4506,-71.2536,Hydro,,,,,Rio Tinto (Rt),,Natural Resources Canada,1345.24
CAN,Canada,Chute-à-la-Savane,258,48.7536,-71.8395,Hydro,,,,,Rio Tinto Alcan,,Natural Resources Canada,945.77
CAN,Canada,Chutes à Thompson,9.9,49.3083,-67.86,Hydro,,,,,Société d’énergie Rivière Franquelin Inc,,Natural Resources Canada,35
CAN,Canada,Chutes-de-la-Chaudière,25,46.7154,-71.285,Hydro,,,,,Innergex Inc,,Natural Resources Canada,103.3
CAN,Canada,Chutes-à-Gorry,10.8,46.7904,-72.0082,Hydro,,,,,Société d'Énergie Columbus Inc,,Natural Resources Canada,46.58
CAN,Canada,Citylights,10,45.1563,-75.2245,Solar,,,,,Axium City Light LP,,Natural Resources Canada,14.63
CAN,Canada,Clayton Falls,2,52.3701,-126.8139,Hydro,,,,,BC Hydro,,Natural Resources Canada,4.83
CAN,Canada,Clear Creek,9.9,42.5879,-80.5722,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Clergue,52,46.5148,-84.3472,Hydro,,,,,Brookfield Renewable Power Inc,,Natural Resources Canada,307.71
CAN,Canada,Clover Bar,250,53.5871,-113.3652,Gas,,,,,Capital Power,,Natural Resources Canada,
CAN,Canada,Clover Bar LFG,4.8,53.5956,-113.3322,Biomass,,,,,Capital Power,,Natural Resources Canada,
CAN,Canada,Clowhom,33,49.7109,-123.5321,Hydro,,,,,BC Hydro,,Natural Resources Canada,86.12
CAN,Canada,Coleson Cove,972,45.1538,-66.2023,Oil,,,,,,,Natural Resources Canada,
CAN,Canada,Comber East / West,165.6,42.2195,-82.5614,Wind,,,,,2016 Comber Wind LP,,Natural Resources Canada,
CAN,Canada,Conestogo,22.9,43.7943,-80.5888,Wind,,,,,Conestogo Wind  LP,,Natural Resources Canada,
CAN,Canada,Coniston,4,46.4746,-80.8183,Hydro,,,,,,,Natural Resources Canada,17.68
CAN,Canada,Corner Brook Cogeneration,15.3,48.9561,-57.9496,Biomass,,,,,Kruger,,Natural Resources Canada,
CAN,Canada,Cornwall,10,45.1024,-74.6899,Solar,,,,,Cornwall Solar Inc,,Natural Resources Canada,14.63
CAN,Canada,Corra Linn,51,49.4689,-117.4686,Hydro,,,,,,,Natural Resources Canada,260.6
CAN,Canada,Cory Cogeneration,260,52.0927,-106.8533,Gas,,,,,Saskpower (50%) / ATCO Power (50%),,Natural Resources Canada,
CAN,Canada,Coteau Creek,186,51.2748,-106.8736,Hydro,,,,,Saskatchewan Power Corp,,Natural Resources Canada,724.93
CAN,Canada,Cowie Falls,7.4,44.0744,-64.7707,Hydro,,,,,,,Natural Resources Canada,29.75
CAN,Canada,Cowley North,19.5,49.5619,-114.1075,Wind,,,,,Canadian Hydro Developers,,Natural Resources Canada,
CAN,Canada,Creignishrear,2,45.7262,-61.4167,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Crossfield Energy Centre,120,51.3972,-114.0147,Gas,,,,,Enmax Energy Corp,,Natural Resources Canada,
CAN,Canada,Crowe Bay,2,44.3353,-77.7723,Hydro,,,,,,,Natural Resources Canada,10.12
CAN,Canada,Crowsnest Pass ERG,11,49.6474,-114.7151,Other,,,,,,,Natural Resources Canada,
CAN,Canada,Cruickshank,8.3,44.2478,-81.5714,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Crystal Falls,8,46.4501,-79.8629,Hydro,,,,,,,Natural Resources Canada,34.84
CAN,Canada,Culliton Creek,15,49.8772,-123.1599,Hydro,,,,,,,Natural Resources Canada,45.37
CAN,Canada,Cultus,9.9,42.6009,-80.6048,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Cypress,10.5,50.0195,-108.4936,Wind,,,,,Saskatchewan Power Corp,,Natural Resources Canada,
CAN,Canada,Cypress Creek,2.8,49.8427,-126.1277,Hydro,,,,,Synex,,Natural Resources Canada,9.79
CAN,Canada,Côte-Sainte-Catherine-1-2-3,11.1,45.4066,-73.5691,Hydro,,,,,Algonquin Power,,Natural Resources Canada,
CAN,Canada,Côte-de-Beaupré,23.5,47.3006,-70.881,Wind,,,,,Boralex,,Natural Resources Canada,
CAN,Canada,Dalhousie Mountain,51,45.5757,-62.9755,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Daniel-Larocque (Mont-Laurier),2.7,46.5547,-75.4999,Hydro,,,,,Algonquin Power,,Natural Resources Canada,11.51
CAN,Canada,Darlington,3740,43.8697,-78.7239,Nuclear,,,,,,,Natural Resources Canada,
CAN,Canada,Dasque,12,54.3835,-128.9149,Hydro,,,,,,,Natural Resources Canada,59.08
CAN,Canada,Dave Rampel Solar Park,10,48.7152,-94.2518,Solar,,,,,Rainy River First Nations Solar 3 LP,,Natural Resources Canada,14.68
CAN,Canada,David Brown Solar Park,10,45.0085,-74.9996,Solar,,,,,Saturn Solar 2 LP,,Natural Resources Canada,13.69
CAN,Canada,De l'Érable,100,46.1059,-71.6839,Wind,,,,,Elecnor,,Natural Resources Canada,
CAN,Canada,Decew Falls 1,23,43.1183,-79.2643,Hydro,,,,,,,Natural Resources Canada,60.91
CAN,Canada,Decew Falls 2,144,43.1189,-79.2612,Hydro,,,,,,,Natural Resources Canada,362.51
CAN,Canada,Deep Brook,9.1,44.0805,-64.7909,Hydro,,,,,,,Natural Resources Canada,36.08
CAN,Canada,Deer Lake,129,49.1699,-57.4363,Hydro,,,,,,,Natural Resources Canada,541.95
CAN,Canada,Des Moulins I,135.7,46.1637,-71.3546,Wind,,,,,Invenergy Wind Canada,,Natural Resources Canada,
CAN,Canada,Des Moulins II,21.2,48.0433,-67.5268,Wind,,,,,Invenergy Wind Canada,,Natural Resources Canada,
CAN,Canada,Des-Joachims,429,46.1827,-77.697,Hydro,,,,,Ontario Power Generation (OPG),,Natural Resources Canada,2090.59
CAN,Canada,Destec - Kingston,140,44.2098,-76.7247,Gas,,,,,Northland Power,,Natural Resources Canada,
CAN,Canada,Diavik Mine,9.2,64.4912,-110.3423,Wind,,,,,Diavik Diamond Mines Inc,,Natural Resources Canada,
CAN,Canada,Dickie Brook,2.6,45.3492,-61.5032,Hydro,,,,,,,Natural Resources Canada,8.22
CAN,Canada,Dickson Dam,15,52.0527,-114.2229,Hydro,,,,,Algonquin Power,,Natural Resources Canada,56.48
CAN,Canada,Digby,30.8,44.5914,-65.9444,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Discoverylight,10,44.4384,-79.0681,Solar,,,,,Axium Discovery Light LP,,Natural Resources Canada,13.24
CAN,Canada,District Heating,1.2,46.2516,-63.1079,Biomass,,,,,Fort Chicago Energy Partners of Calgary,,Natural Resources Canada,
CAN,Canada,Dokie,144,55.8118,-122.2474,Wind,,,,,Alterra Power Corp (51%) / GE Energy Financial Services (,,Natural Resources Canada,
CAN,Canada,Dolbeau,26.5,48.8794,-72.2174,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Domtar - Windsor,30,45.5658,-71.981,Biomass,,,,,Domtar Inc,,Natural Resources Canada,
CAN,Canada,Domtar Espanola Mill,18,46.2697,-81.7706,Hydro,,,,,Domtar Inc,,Natural Resources Canada,84.93
CAN,Canada,Domtar Pulp Mill (Kamloops),76,50.6894,-120.4053,Biomass,,,,,Domtar Inc,,Natural Resources Canada,
CAN,Canada,Donnacona,4.8,46.6785,-71.7458,Hydro,,,,,Algonquin Power,,Natural Resources Canada,21.38
CAN,Canada,Doran Taylor,6,49.2964,-125.2755,Hydro,,,,,,,Natural Resources Canada,11.8
CAN,Canada,Douglas Creek,27,49.7676,-122.151,Hydro,,,,,Innergex Inc (50%) / Harrison Hydro Project (50%),,Natural Resources Canada,69.05
CAN,Canada,Drummondville,16,45.8869,-72.4841,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,83.19
CAN,Canada,Dufferin,40.6,45.5844,-75.4178,Hydro,,,,,Énergie La Lièvre  Sec/Énergie Brookfield Inc,,Natural Resources Canada,158.47
CAN,Canada,Dufferin,91.4,44.2134,-80.2673,Wind,,,,,Dufferin Wind Power Inc,,Natural Resources Canada,
CAN,Canada,Dunford,45,47.9069,-84.7156,Hydro,,,,,Brookfield Renewable Power Inc,,Natural Resources Canada,171.51
CAN,Canada,Dupont Maitland,50,44.6334,-75.616,Gas,,,,1992,TransAlta,,WRI,
CAN,Canada,E B Campbell,289,53.689,-103.3475,Hydro,,,,,Saskatchewan Power Corp,,Natural Resources Canada,1384.56
CAN,Canada,Eagle River,1.8,49.7911,-93.1969,Hydro,,,,,,,Natural Resources Canada,6
CAN,Canada,Earthlight,10,44.2875,-79.2834,Solar,,,,,Concord Earthlight Partnership,,Natural Resources Canada,13.22
CAN,Canada,East Angus,2.3,45.4827,-71.6623,Hydro,,,,,Forces Motrices Saint-François Inc/Boralex Inc,,Natural Resources Canada,8.16
CAN,Canada,East Durham,22.4,44.1972,-80.7005,Wind,,,,,East Durham Wind  LP,,Natural Resources Canada,
CAN,Canada,East LFG,1,43.1216,-79.1739,Biomass,,,,,St. Catharines Hydro Generation Inc / Glenridge Gas Utilization Inc,,Natural Resources Canada,
CAN,Canada,East Lake St. Clair,99,42.4776,-82.3603,Wind,,,,,East Lake St. Clair Wind LP,,Natural Resources Canada,
CAN,Canada,East Toba,123,50.6751,-123.9603,Hydro,,,,,,,Natural Resources Canada,294.98
CAN,Canada,East Twin,2,53.4581,-120.3834,Hydro,,,,,,,Natural Resources Canada,4.05
CAN,Canada,East Windsor Cogeneration,92,42.3258,-83.0005,Gas,,,,2009,SaskPower,,WRI,
CAN,Canada,Eastern Kings,30,46.4525,-62.0682,Wind,,,,,PEI Energy Corp,,Natural Resources Canada,
CAN,Canada,Eastmain-1,480,52.1818,-76.051,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,1659.15
CAN,Canada,Eastmain-1-A,768,52.1793,-76.0418,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,2934.37
CAN,Canada,Eastview LFG,1.7,43.5741,-80.2323,Biomass,,,,,Envida Community Energy Inc,,Natural Resources Canada,
CAN,Canada,Eddy Ottawa (Powerhouses 2 & 3),9.2,45.4208,-75.7185,Hydro,,,,,Energy Ottawa Inc,,Natural Resources Canada,49.56
CAN,Canada,Edmundston,9,47.3626,-68.3236,Hydro,,,,,,,Natural Resources Canada,36.33
CAN,Canada,Effisolar Beckwith,10,45.0564,-76.0795,Solar,,,,,Beckwith Solar Inc,,Natural Resources Canada,14.13
CAN,Canada,Eldorado Reservoir,1.1,50.019,-119.3589,Hydro,,,,,District of Lake Country,,Natural Resources Canada,1.83
CAN,Canada,Elko,12,49.2901,-115.1046,Hydro,,,,,BC Hydro,,Natural Resources Canada,42.78
CAN,Canada,Ellershouse Wind Farm,16.4,44.9316,-64.0276,Wind,,,,,Alternative Resource Energy Authority,,Natural Resources Canada,
CAN,Canada,Elliot Chute,2,46.0602,-79.3894,Hydro,,,,,,,Natural Resources Canada,8.6
CAN,Canada,Elmsley East / West,24,44.8406,-76.0866,Solar,,,,,EDF Energies Nouvelles,,Natural Resources Canada,34.16
CAN,Canada,Elora,1,43.6809,-80.4329,Hydro,,,,,2405489 Ontario Inc,,Natural Resources Canada,3.22
CAN,Canada,Enbridge Tilbury,5,42.2741,-82.4267,Solar,,,,,Enbridge Inc,,Natural Resources Canada,7.12
CAN,Canada,Erie Ridge,9.4,42.4454,-81.8504,Solar,,,,,Sunedison / Skypower Ltd,,Natural Resources Canada,13.57
CAN,Canada,Erie Shores,99,42.6476,-80.7695,Wind,,,,,Erie Shores Wind Farm LP,,Natural Resources Canada,
CAN,Canada,Erieau,99,42.3011,-82.0047,Wind,,,,,Erieau Wind LP,,Natural Resources Canada,
CAN,Canada,Ermine,92,51.873,-109.0399,Gas,,,,2009,Macquarie Power & Infrastructure Income Fund,,GEODB,
CAN,Canada,Ernestown,10,44.228,-76.7195,Wind,,,,,Ernestown Windpark LP,,Natural Resources Canada,
CAN,Canada,Espanola Mill,25,46.2691,-81.7672,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Eugenia,6,44.3398,-80.537,Hydro,,,,,,,Natural Resources Canada,22.39
CAN,Canada,Fairmont,4.6,45.6824,-61.9913,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Falls River,7,53.9835,-129.7342,Hydro,,,,,BC Hydro,,Natural Resources Canada,13.77
CAN,Canada,Fenelon Falls,2.6,44.5356,-78.7373,Hydro,,,,,,,Natural Resources Canada,11.86
CAN,Canada,Fermeuse,27,46.9699,-52.97,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Ferndale,5.1,44.9465,-81.2632,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Fire Creek,23,49.7834,-122.2347,Hydro,,,,,Innergex Inc (50%) / Harrison Hydro Project (50%),,Natural Resources Canada,59.24
CAN,Canada,Firebag,104,57.2356,-110.85,Gas,,,,,Suncor,,Natural Resources Canada,
CAN,Canada,Firebag 3,170,57.2417,-110.8547,Gas,,,,,Suncor,,Natural Resources Canada,
CAN,Canada,Firebag 4,160,57.2417,-110.8569,Gas,,,,,Suncor,,Natural Resources Canada,
CAN,Canada,First Light I,9.1,44.2904,-76.9257,Solar,,,,,Sunedison / Skypower Ltd,,Natural Resources Canada,11.68
CAN,Canada,First Light II,10.4,44.2984,-76.9425,Solar,,,,,Sunedison / Skypower Ltd,,Natural Resources Canada,13.81
CAN,Canada,Fitzpatrick Mountain,1.6,45.6264,-62.9013,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Fitzsimmons Creek,7.5,50.1056,-122.9448,Hydro,,,,,Innergex Inc (66.7%) / Ledcor Power Group (33.3%),,Natural Resources Canada,16.79
CAN,Canada,Forrest Kerr,195,56.7172,-130.6866,Hydro,,,,,AltaGas,,Natural Resources Canada,630.95
CAN,Canada,Fort Frances,9.4,48.6091,-93.4023,Hydro,,,,,H2O Power LP,,Natural Resources Canada,54.18
CAN,Canada,Fort Saskatchewan (TransAlta),118,53.736,-113.1734,Gas,,,,,TransAlta (30%) / Strongwater Energy Ltd (70%),,Natural Resources Canada,
CAN,Canada,Fort William,10.9,48.3603,-89.2536,Solar,,,,,Not Reported,,Natural Resources Canada,16.25
CAN,Canada,Foster Creek,80,55.0674,-110.536,Gas,,,,2003,AbitibiBowater,,GEODB,
CAN,Canada,Fotolight,10,44.0199,-77.094,Solar,,,,,Axium Foto Light LP,,Natural Resources Canada,14.64
CAN,Canada,Fourth Lake,2.2,44.3696,-65.7193,Hydro,,,,,,,Natural Resources Canada,6.59
