Season,Episode,Character,Line
03,03,Barney,That's 'cause you distracted me. You've been hanging crumpet ever since the third set.
03,03,Barney,Stinson.
03,03,Ted,"I've got a situation. Trudy is here, you know, the pineapple incident."
03,03,Barney,"You mean, the girl who chalked your pool cue and snuck down the fire escape."
03,03,Ted,"So, we're hitting it off and then her friend shows up and they're kinda competitive."
03,03,Barney,So you now have two on the line?
03,03,Ted,And I don't know which one to go for.
03,03,Barney,Go for the new girl.
03,03,Barney,"Given the choice, always party with Dr. Strangelove."
03,03,Lily,New girl? What new girl?
03,03,Barney,Two girls are allegedly vying for Ted's affections and I think...
03,03,Lily,"Oh, you don't know what you're talking about. Give it to me."
03,03,Lily,Are they friends? (Ted on phone)
03,03,Ted,"Yeah. No, I don't know. They're old sorority sisters."
03,03,Lily,Are they Betas?
03,03,Lily,Because they're all sluts and you can tell them right now I didn't wanna be in their sorority anyway.
03,03,Ted,"They're Kappas and I think I can score with one of them. I don't know which one and if I choose wrong, I lose 'em both."
03,03,Lily,"OK, well, don't worry, I'll come down and help you figure it out."
03,03,Marshall,I thought we were in for the evening.
03,03,Barney,"That's what I thought about your bangers and mash down there but I guess we're both wrong, governor."
03,03,Ted,"Well, that's very complicated."
03,03,Ted,"Oh, somebody should lock you girls up."
03,03,Ted,(muttering to himself) I am never not wearing a suit again.
03,03,Ted,Hello.
03,03,Lily,"It's me, I'm at the bar. Don't look, just call me mom."
03,03,Ted,"Hi Mom, how's dad's colon?"
03,03,Lily,"What? What's the matter with you? Anyway, both of these girls are into you. Take your pick."
03,03,Ted,They are? Are you sure?
03,03,Lily,"Yes, of course. They're playing with their hair and touching your arm. Class green light."
03,03,Ted,Are you positive?
03,03,Robin,That is so fascinating. So what happened?
03,03,Robin,"Wow, gosh, separating conjoined twins. That must be the most amazing feeling."
03,03,Robin,That is so funny. You are so funny.
03,03,Lily,"Positive. They both want you bad. It's a clearance sale and you're the boots, baby."
03,03,Lily,"Oh, it's Robin. Good luck."
03,03,Ted,Bye mom.
03,03,Ted,My mom.
03,03,Lily,Hello.
03,03,Robin,Bring me a razor.
03,03,Lily,What about the no-shave rule? What happened to your convictions?
03,03,Robin,They've been surgically removed by Dr. Awesome.
03,03,Lily,"No, I'm not doing it. The whole point to not shaving..."
03,03,Robin,"Lily, please, he's really cute and I really like him. And he's got a British accent."
03,03,Lily,I'm on my way.
03,03,Ted,"So, this college boyfriend, who, who won him?"
03,03,Ted,"What? What, what were you guys gonna do but never did."
03,03,Ted,"Nobody cares, just say it."
03,03,Lily,"Well, he's right, it's a dead heat."
03,03,Lily,Neither one is giving ground. I could not tell who was the third wheel.
03,03,Ted,It's a tricycle.
03,03,Barney,"No way, no way, no way!"
03,03,Marshall,What's happening?
03,03,Ted,It's a tricycle.
03,03,Marshall,"No way, no way, no way. It's a tricycle."
03,03,Lily,"Well, I'll just say it right now, all sorority girls are sluts."
03,03,Barney,Put him on speaker.
03,03,Barney,So what you're saying to us right now is you have a shot at the belt?
03,03,Marshall,"Wait wait wait, what belt?"
03,03,Ted,Barney and I have this running joke that the first guy to actually pull this off would win the championship belt.
03,03,Marshall,"Oh, so it's a metaphorical belt, right?"
03,03,Barney,ck to Barney removing a large belt from a box) Barney: Behold.
03,03,Ted,You actually bought a belt.
03,03,Barney,"That's right, it's resplendent."
03,03,Ted,"It's just a thing we said, we were kidding around."
03,03,Barney,"I never kid. Remember you said if I ever slept with that girl from Days of our Lives, I'd be the king? Well..."
03,03,Marshall,Why wasn't I told about the belt? I could go for the belt.
03,03,Marshall,"If Lily were to die before me, then I could ride the tricycle."
03,03,Lily,"If I died, I'd just come back and haunt your pen1s."
03,03,Ted,"Guys, come on, help me out. What do I do?"
03,03,Barney,"All right, Ted, if you're about to go for the belt, then the bylaws require me to ask the following questions. One, is the aggregate age of all the participants under 83?"
03,03,Ted,Yes.
03,03,Barney,"Two, is the aggregate weight of all participants under 400 pounds."
03,03,Ted,Yes.
03,03,Barney,"Theodore Mosby, are you paying these women?"
03,03,Ted,What? No.
03,03,Barney,Ted?
03,03,Ted,"No. Look, I gotta go. They're gonna think I inherited my dad's imaginary bathroom issues."
03,03,Ted,"Oh, are you guys leaving?"
03,03,Ted,"Right, well..."
03,03,Ted,"Great, I have it right upstairs. It's in my apartment upstairs. Let's so upstairs."
03,03,Ted,That's funny. I love that. You should tell more jokes at my apartment upstairs.
03,03,Marshall,"Scenario number 12. We're in a horrific car crash, you die, I'm left paralyzed. Two sexy nurses with a six-pack of wine coolers sneak into my room late at night. I try to blink at them in morse code, ""Please, don't, I love my dead wife,"" but they're medical professionals and I gotta think somehow they're saving my life."
03,03,Lily,"Fine, sleep with your nurses. Tonight you ride the unicycle."
03,03,Marshall,I already did this morning.
03,03,Lily,Hello.
03,03,Robin,"Lily, I have pounded three cappuccinos waiting for you. Pretty soon I won't have to shave, the hair is going to vibrate off my legs."
03,03,Lily,"Sorry, I can't leave now."
03,03,Robin,"Lily, he can't see my legs like this. I look like a Turkish lesbian"
03,03,Robin,There is a pharmacy across the street. Would 20 bucks buy me a razor?
03,03,Barney,"Oh, hold on. Ted's texting me. (reading text) We're combing upsars."
03,03,Marshall,We're combing upsars? What does that mean?
03,03,Lily,He's coming upstairs!
03,03,Marshall,Where are my pants? Where's my pants!
03,03,Ted,Got 'em.
03,03,Ted,"Yes, yes, but they are not here. They are somewhere else. We have total privacy because privacy is essential when you're listening to music."
03,03,Ted,That's hilarious. You are hilarious. I'll go get it in my bedroom. The CD's in my bedroom. Bedroom.
03,03,Ted,This is gonna be awesome.
03,03,Ted,No!
03,03,Ted,"What are you guys doing here? I've got, I've got..."
03,03,Lily,"We know, we know, Ted. Well done, this is very impressive. Up top."
03,03,Marshall,"Yeah bro, up top."
03,03,Lily,"Oh, don't be gross."
03,03,Ted,"You guys need to get out of here right now. Please, take the fire escape."
03,03,Marshall,"No, no way. The other day I saw a pigeon take a crap on it and the whole thing shifted."
03,03,Lily,"Oh, you can use our bedroom."
03,03,Ted,"OK, all I need to seal the deal is the Wilco CD...Barney."
03,03,Ted,What are you doing?
03,03,Barney,I cannot allow Ted to do this.
03,03,Ted,"Why, why?"
03,03,Barney,Because the belt is my birthright. You can't claim it before I do. That would be like Jimmy Olsen capturing Lex Luther while Superman watches impotently from the bedroom.
03,03,Marshall,"But Barney, you've done way dirtier stuff than Ted. You're disgusting."
03,03,Barney,"I've never ridden the tricycle. I was on the verge last year, it was so close."
03,03,Barney,"So, ladies, why don't we move this party to a more horizontal location?"
03,03,Barney,I'll get the video camera.
03,03,Barney,OK then.
03,03,Ted,Let me get this straight. You're gonna trike block me? That is so petty. It's like you're...
03,03,Marshall,Tom Petty.
03,03,Ted,Tom Petty. You're Tom Petty.
03,03,Ted,Where's Lily?
03,03,Ted,"Still looking for that CD, so..."
03,03,Ted,What are you doing?
03,03,Lily,I knew it. I had a hunch about that girl and I was right.
03,03,Lily,I saw it first.
03,03,Lily,"You just made the list, bitch."
03,03,Lily,"I cannot give up my bedroom to a boot thief. She should be punished, not rewarded."
03,03,Ted,"Fine, then I'll try to work in a little light spanking. Just do this for me."
03,03,Lily,"No, never."
03,03,Ted,"What if I reimburse you for the boots, full retail?"
03,03,Lily,"Thanks, enjoy our bedroom."
03,03,Ted,"OK, take it."
03,03,Ted,Wish me luck.
03,03,Barney,Oh my God.
03,03,Robin,Where's the shaving cream?
03,03,Robin,"Well, it was implied. Who buys a razor without buying shaving cream?"
03,03,Robin,"Well, who's not getting a tip because of her attitude?"
03,03,Robin,Absolutely. I just have to go to the ladies room. I've got TB...tiny bladder. I'll meet you out front?
03,03,Robin,You've gotta be kidding me.
03,03,Robin,Excuse me.
03,03,Ted,"So, I'm having a little trouble finding the CD."
03,03,Ted,Exactly.
03,03,Ted,"It's getting late, I'll get your coats."
03,03,Ted," I'll get your coats? Ted: I don't know why I said that. Why did I say that? It's the opposite of what I meant. I wanna take clothes off them, not put more on."
03,03,Marshall,"Ted, you're ruining this for everyone."
03,03,Barney,Leave him alone! Sometimes even the greatest warriors shoot themselves in the foot.
03,03,Lily,"What are you talking about? Barney: If you must know, it wasn't a freak beverage malfunction that stopped me from riding the tricycle that night."
03,03,Barney,"Oh no, the night's ruined!"
03,03,Barney,Yes it is. Whatever this night was heading towards is ruined. Where's my coat?
03,03,Marshall,Why would you do that to yourself?
03,03,Barney,"Because you get up in your head, man. Start thinking, I can't do this. It's two women. That's two of everything, four of some things. The logistics alone are enough to cripple even a pro like me."
03,03,Ted,"See? If a complete degenerate like Barney choked, what chance do I have?"
03,03,Barney,"The best chance in the world. Fear took the belt from me. Fear rode the tricycle that night, my friends. But fear will not get a second turn."
03,03,Ted,It won't?
03,03,Barney,"No, because I now realize it isn't my destiny to win the belt. It is my destiny to help my friend win it. Ted is fated to go there first. He is our Neil Armstrong. (laughs) Space-suit-up, Ted, 'cause you're going to the moon. Step 1."
03,03,Ted,"Ladies, couldn't find your coats but I did find tequila."
03,03,Ted,"Wait, wait wait, a remote control fire place? We don't have a remote control fire place."
03,03,Barney," present scene) Barney: Right, that's my apartment. Dressing gown's mine too. Damn, this should be me."
03,03,Ted,Why would I want to tire them out?
03,03,Barney,That's your excuse to unleash pretext for physical contact number one.
03,03,Ted,It's 'cause I used to practice all the time on my grandmother.
03,03,Ted,Why in God's name would I say that?
03,03,Barney," present scene in Ted's room) Barney: It's endearing, you're a caregiver. Never take family values out of the equation."
03,03,Ted,I was just thinking about this documentary I saw once about something called a supervolcano.
03,03,Ted,"OK, what the hell."
03,03,Barney,"OK, wait for it."
03,03,Ted,"Could happen at any time and obliterate all life on earth, which is why I live by three simple words. Don't postpone joy."
03,03,Ted,Yeah.
03,03,Ted,"Mortality angle, that's actually pretty good. I can do this."
03,03,Barney,Yes you can.
03,03,Lily,"I can't believe I'm gonna say this, but I'm actually moved. Bring it in, guys."
03,03,Ted,All right.
03,03,Ted,I'll see you on the other side.
03,03,Ted,"y: So, what happened next? Did you do it? Ted: Doesn't seem right to talk about it."
03,03,Barney,What? No! Tell me. Don't tell me because you don't have to because you didn't do it.
03,03,Barney,"You didn't do it. You did it. You did it, didn't you? Did you?"
03,03,Barney,"You didn't do it. Yes, you did. You did. No, you... Just tell me!"
03,03,Ted,"Some stories you tell, some stories you don't."
03,03,Barney,"Because you didn't do it. He didn't do it. You did it, you did it, you did it. Tell me, did you?"
03,03,Barney,"Ted, belt."
03,03,Barney,lifts up belt) Barney: Did you? Did you? Or didn't you?
03,03,Barney,Did? Tell me. You know if he did it?
03,03,Robin,"I'm here, I'm fine, my head is bleeding. Going down again."
03,04,Ted,", Ted: 97, 98, 99, 100!"
03,04,Lily,100! We only got to 82 on our honeymoon.
03,04,Lily,"So, Robin, I've got a guy for you. He's cute, he's funny, he's smart."
03,04,Ted,What's his 'but'?
03,04,Ted, What do you mean? Ted: When someone wants to set you up they always tell you the good qualities first but then they leave out their huge flaw.
03,04,Barney,She's totally hot and really fun.
03,04,Barney,(to himself) But she has a dead tooth.
03,04,Marshall,She's superhot and she's so successful.
03,04,Marshall,(to himself) But she has a pug that she pushes around in a stroller.
03,04,Lily,She's so cute and she's so smart.
03,04,Lily,(to herself) But her last boyfriend had to get a restraining order against her and then his cat and new vacuum cleaner both went missing.
03,04,Ted,"Wow, set it up."
03,04,Ted,I'm still convinced she killed my turtle.
